id,cust_id_occurrence_count,canceled_line_flag,cust_cancellation_count,line_subscription_duration_days,line_one_time_purchase_flag,first_cust_sale_date,last_cust_sale_date,repeat_cust_flag,count_of_unique_lifetime_products,first_subscription_flag,subscription_occurrence_count,total_cust_lifetime_length_days,customer_subscription_change_flag,product_id,user_id,plan_start_type,plan_end_type,plan_start_date,plan_end_date,product_name,product_type,quantity,price,starter_set_count,other_set_count,blade_count,handle_count,shave_gel_count,shave_cream_count,face_wash_count,aftershave_count,lip_balm_count,razor_stand_count,face_lotion_count,travel_kit_count
1490984,4,True,2,95.93,False,2016-07-27 14:23:25.642,2016-10-31 12:46:51.978,True,2,False,4,189.0,True,506,2499479,web,web,2016-07-27 14:23:25.650,2016-10-31 12:46:52.021,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1798908,4,False,2,93.1,False,2016-07-27 14:23:25.642,2016-10-31 12:46:51.978,True,2,False,4,189.0,True,506,2499479,web,on_going,2016-10-31 12:46:51.971,2017-02-01 14:24:00.000,FoamingShaveGel,Pre/Post Shave,2,6,0,0,0,0,1,0,0,0,0,0,0,0
1798909,4,False,2,93.1,False,2016-07-27 14:23:25.642,2016-10-31 12:46:51.978,True,2,False,4,189.0,True,511,2499479,web,on_going,2016-10-31 12:46:51.978,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1793090,3,one_time_purchase,0,0.0,True,2016-10-29 12:44:00.391,2016-10-29 12:50:30.388,False,2,False,3,95.1,False,446,2499576,web,web,2016-10-29 12:44:00.391,2016-10-29 12:50:30.398,DailyFaceLotionSPF15,FaceCare,1,8,0,0,0,0,0,0,0,0,0,0,1,0
1793099,3,False,0,95.1,False,2016-10-29 12:44:00.391,2016-10-29 12:50:30.388,False,2,False,3,95.1,False,446,2499576,web,on_going,2016-10-29 12:50:30.382,2017-02-01 14:24:00.000,DailyFaceLotionSPF15,FaceCare,1,8,0,0,0,0,0,0,0,0,0,0,1,0
1793100,3,False,0,95.1,False,2016-10-29 12:44:00.391,2016-10-29 12:50:30.388,False,2,True,3,95.1,False,511,2499576,web,on_going,2016-10-29 12:50:30.388,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1508332,1,False,0,183.6,False,2016-08-02 00:07:29.814,2016-08-02 00:07:29.814,False,1,True,1,183.6,False,511,2499819,web,on_going,2016-08-02 00:07:29.814,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1916716,2,one_time_purchase,0,0.0,True,2016-12-07 05:18:13.412,2016-12-07 05:18:57.187,False,2,False,2,56.4,False,514,2499930,web,web,2016-12-07 05:18:13.412,2016-12-07 05:18:57.197,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1916719,2,False,0,56.4,False,2016-12-07 05:18:13.412,2016-12-07 05:18:57.187,False,2,True,2,56.4,False,511,2499930,web,on_going,2016-12-07 05:18:57.187,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1565287,1,False,0,167.5,False,2016-08-18 03:17:01.734,2016-08-18 03:17:01.734,False,1,True,1,167.5,False,490,2500037,web,on_going,2016-08-18 03:17:01.734,2017-02-01 14:24:00.000,HarrysBlades,Blades,1,28,0,0,16,0,0,0,0,0,0,0,0,0
1551383,1,False,0,171.0,False,2016-08-14 15:13:59.037,2016-08-14 15:13:59.037,False,1,True,1,171.0,False,511,2500239,web,on_going,2016-08-14 15:13:59.037,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1812458,2,True,1,85.09,False,2016-11-04 16:32:24.064,2017-01-28 18:40:50.696,True,2,False,2,88.9,True,514,2500595,web,web,2016-11-04 16:32:24.064,2017-01-28 18:40:50.710,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
2079804,2,False,1,3.8,False,2016-11-04 16:32:24.064,2017-01-28 18:40:50.696,True,2,True,2,88.9,True,511,2500595,web,on_going,2017-01-28 18:40:50.696,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1705775,3,False,0,123.6,False,2016-10-01 00:53:31.222,2016-10-01 00:53:31.233,False,3,False,3,123.6,False,506,2500642,web,on_going,2016-10-01 00:53:31.222,2017-02-01 14:24:00.000,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1705776,3,False,0,123.6,False,2016-10-01 00:53:31.222,2016-10-01 00:53:31.233,False,3,False,3,123.6,False,508,2500642,web,on_going,2016-10-01 00:53:31.228,2017-02-01 14:24:00.000,PostShaveBalm,Pre/Post Shave,1,5,0,0,0,0,0,0,0,1,0,0,0,0
1705777,3,False,0,123.6,False,2016-10-01 00:53:31.222,2016-10-01 00:53:31.233,False,3,True,3,123.6,False,511,2500642,web,on_going,2016-10-01 00:53:31.233,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1628630,1,False,0,150.5,False,2016-09-04 03:14:34.846,2016-09-04 03:14:34.846,False,1,True,1,150.5,False,504,2500887,web,on_going,2016-09-04 03:14:34.846,2017-02-01 14:24:00.000,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1552352,1,False,0,170.8,False,2016-08-14 19:08:24.636,2016-08-14 19:08:24.636,False,1,True,1,170.8,False,511,2501009,web,on_going,2016-08-14 19:08:24.636,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1703957,4,True,1,120.2,False,2016-09-30 12:22:57.390,2017-01-28 17:07:46.903,True,3,False,4,124.1,True,514,2501263,web,web,2016-09-30 12:22:57.390,2017-01-28 17:06:30.715,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
2079492,4,one_time_purchase,1,0.0,True,2016-09-30 12:22:57.390,2017-01-28 17:07:46.903,True,3,False,4,124.1,True,508,2501263,web,web,2017-01-28 17:06:30.701,2017-01-28 17:07:46.910,PostShaveBalm,Pre/Post Shave,1,5,0,0,0,0,0,0,0,1,0,0,0,0
2079493,4,one_time_purchase,1,0.0,True,2016-09-30 12:22:57.390,2017-01-28 17:07:46.903,True,3,False,4,124.1,True,511,2501263,web,web,2017-01-28 17:06:30.707,2017-01-28 17:07:46.920,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
2079496,4,False,1,3.9,False,2016-09-30 12:22:57.390,2017-01-28 17:07:46.903,True,3,True,4,124.1,True,511,2501263,web,on_going,2017-01-28 17:07:46.903,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1500654,3,True,2,15.03,False,2016-07-30 17:52:38.854,2016-08-14 18:30:00.143,True,2,True,3,185.9,True,511,2501507,web,web,2016-07-30 17:52:38.854,2016-08-14 18:30:00.157,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1500655,3,True,2,15.03,False,2016-07-30 17:52:38.854,2016-08-14 18:30:00.143,True,2,False,3,185.9,True,506,2501507,web,web,2016-07-30 17:52:38.862,2016-08-14 18:30:00.172,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1552167,3,False,2,170.8,False,2016-07-30 17:52:38.854,2016-08-14 18:30:00.143,True,2,False,3,185.9,True,511,2501507,web,on_going,2016-08-14 18:30:00.143,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1795590,6,True,2,1.44,False,2016-10-30 13:42:58.958,2016-11-01 00:26:42.881,True,4,False,6,94.0,True,506,2501558,web,web,2016-10-30 13:42:58.958,2016-11-01 00:20:23.292,FoamingShaveGel,Pre/Post Shave,2,6,0,0,0,0,1,0,0,0,0,0,0,0
1795591,6,True,2,1.44,False,2016-10-30 13:42:58.958,2016-11-01 00:26:42.881,True,4,True,6,94.0,True,511,2501558,web,web,2016-10-30 13:42:58.967,2016-11-01 00:20:23.304,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1800726,6,one_time_purchase,2,0.0,True,2016-10-30 13:42:58.958,2016-11-01 00:26:42.881,True,4,False,6,94.0,True,506,2501558,web,web,2016-11-01 00:20:23.277,2016-11-01 00:26:42.892,FoamingShaveGel,Pre/Post Shave,2,6,0,0,0,0,1,0,0,0,0,0,0,0
1800727,6,one_time_purchase,2,0.0,True,2016-10-30 13:42:58.958,2016-11-01 00:26:42.881,True,4,False,6,94.0,True,504,2501558,web,web,2016-11-01 00:20:23.283,2016-11-01 00:26:42.903,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1800738,6,False,2,92.6,False,2016-10-30 13:42:58.958,2016-11-01 00:26:42.881,True,4,False,6,94.0,True,506,2501558,web,on_going,2016-11-01 00:26:42.871,2017-02-01 14:24:00.000,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1800739,6,False,2,92.6,False,2016-10-30 13:42:58.958,2016-11-01 00:26:42.881,True,4,False,6,94.0,True,514,2501558,web,on_going,2016-11-01 00:26:42.881,2017-02-01 14:24:00.000,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1504547,2,False,0,184.7,False,2016-07-31 22:21:52.216,2016-11-02 14:44:37.723,True,2,True,2,184.7,False,511,2501699,web,on_going,2016-07-31 22:21:52.216,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1804934,2,False,0,91.0,False,2016-07-31 22:21:52.216,2016-11-02 14:44:37.723,True,2,False,2,184.7,False,504,2501699,web,on_going,2016-11-02 14:44:37.723,2017-02-01 14:24:00.000,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1816894,7,one_time_purchase,2,0.0,True,2016-11-05 21:19:49.412,2016-12-01 17:22:34.350,True,4,False,7,87.7,True,506,2501801,web,web,2016-11-05 21:19:49.412,2016-11-05 21:22:51.445,FoamingShaveGel,Pre/Post Shave,2,6,0,0,0,0,1,0,0,0,0,0,0,0
1816895,7,one_time_purchase,2,0.0,True,2016-11-05 21:19:49.412,2016-12-01 17:22:34.350,True,4,False,7,87.7,True,511,2501801,web,web,2016-11-05 21:19:49.418,2016-11-05 21:22:51.454,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1816908,7,True,2,25.83,False,2016-11-05 21:19:49.412,2016-12-01 17:22:34.350,True,4,False,7,87.7,True,506,2501801,web,web,2016-11-05 21:22:51.431,2016-12-01 17:22:34.363,FoamingShaveGel,Pre/Post Shave,2,6,0,0,0,0,1,0,0,0,0,0,0,0
1816909,7,True,2,25.83,False,2016-11-05 21:19:49.412,2016-12-01 17:22:34.350,True,4,True,7,87.7,True,504,2501801,web,web,2016-11-05 21:22:51.437,2016-12-01 17:22:34.379,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1898942,7,False,2,61.9,False,2016-11-05 21:19:49.412,2016-12-01 17:22:34.350,True,4,False,7,87.7,True,506,2501801,web,on_going,2016-12-01 17:22:34.333,2017-02-01 14:24:00.000,FoamingShaveGel,Pre/Post Shave,2,6,0,0,0,0,1,0,0,0,0,0,0,0
1898943,7,False,2,61.9,False,2016-11-05 21:19:49.412,2016-12-01 17:22:34.350,True,4,False,7,87.7,True,508,2501801,web,on_going,2016-12-01 17:22:34.342,2017-02-01 14:24:00.000,PostShaveBalm,Pre/Post Shave,2,5,0,0,0,0,0,0,0,1,0,0,0,0
1898944,7,False,2,61.9,False,2016-11-05 21:19:49.412,2016-12-01 17:22:34.350,True,4,False,7,87.7,True,504,2501801,web,on_going,2016-12-01 17:22:34.350,2017-02-01 14:24:00.000,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1506045,2,False,0,184.1,False,2016-08-01 13:09:41.985,2016-08-01 13:09:41.993,False,2,True,2,184.1,False,511,2501883,web,on_going,2016-08-01 13:09:41.985,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506046,2,False,0,184.1,False,2016-08-01 13:09:41.985,2016-08-01 13:09:41.993,False,2,False,2,184.1,False,506,2501883,web,on_going,2016-08-01 13:09:41.993,2017-02-01 14:24:00.000,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1500397,1,True,1,30.1,False,2016-07-30 16:41:20.780,2016-07-30 16:41:20.780,False,1,True,1,30.1,False,511,2501937,web,admin,2016-07-30 16:41:20.780,2016-08-29 18:59:18.604,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1750847,1,False,0,107.0,False,2016-10-17 15:19:23.013,2016-10-17 15:19:23.013,False,1,True,1,107.0,False,514,2502327,web,on_going,2016-10-17 15:19:23.013,2017-02-01 14:24:00.000,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1919269,2,False,0,55.7,False,2016-12-07 21:07:32.261,2016-12-07 21:07:32.269,False,2,False,2,55.7,False,318,2502374,web,on_going,2016-12-07 21:07:32.261,2017-02-01 14:24:00.000,DailyFaceWash,FaceCare,1,7,0,0,0,0,0,0,1,0,0,0,0,0
1919270,2,False,0,55.7,False,2016-12-07 21:07:32.261,2016-12-07 21:07:32.269,False,2,True,2,55.7,False,514,2502374,web,on_going,2016-12-07 21:07:32.269,2017-02-01 14:24:00.000,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1513913,4,True,2,79.14,False,2016-08-03 18:48:09.310,2016-10-21 22:11:22.285,True,3,True,4,181.8,True,504,2502846,web,web,2016-08-03 18:48:09.310,2016-10-21 22:11:22.295,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1513914,4,True,2,79.14,False,2016-08-03 18:48:09.310,2016-10-21 22:11:22.285,True,3,False,4,181.8,True,508,2502846,web,web,2016-08-03 18:48:09.318,2016-10-21 22:11:22.308,PostShaveBalm,Pre/Post Shave,1,5,0,0,0,0,0,0,0,1,0,0,0,0
1769652,4,False,2,102.7,False,2016-08-03 18:48:09.310,2016-10-21 22:11:22.285,True,3,False,4,181.8,True,508,2502846,web,on_going,2016-10-21 22:11:22.278,2017-02-01 14:24:00.000,PostShaveBalm,Pre/Post Shave,1,5,0,0,0,0,0,0,0,1,0,0,0,0
1769653,4,False,2,102.7,False,2016-08-03 18:48:09.310,2016-10-21 22:11:22.285,True,3,False,4,181.8,True,514,2502846,web,on_going,2016-10-21 22:11:22.285,2017-02-01 14:24:00.000,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1508794,5,True,4,89.79,False,2016-08-02 02:47:47.413,2017-01-29 02:18:03.962,True,5,True,5,183.5,True,511,2503238,web,web,2016-08-02 02:47:47.413,2016-10-30 21:44:13.526,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1508795,5,True,4,89.79,False,2016-08-02 02:47:47.413,2017-01-29 02:18:03.962,True,5,False,5,183.5,True,506,2503238,web,web,2016-08-02 02:47:47.421,2016-10-30 21:44:13.546,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1508796,5,True,4,89.79,False,2016-08-02 02:47:47.413,2017-01-29 02:18:03.962,True,5,False,5,183.5,True,508,2503238,web,web,2016-08-02 02:47:47.429,2016-10-30 21:44:13.559,PostShaveBalm,Pre/Post Shave,1,5,0,0,0,0,0,0,0,1,0,0,0,0
1797358,5,True,4,90.19,False,2016-08-02 02:47:47.413,2017-01-29 02:18:03.962,True,5,False,5,183.5,True,504,2503238,web,web,2016-10-30 21:44:13.506,2017-01-29 02:18:03.971,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
2081032,5,False,4,3.5,False,2016-08-02 02:47:47.413,2017-01-29 02:18:03.962,True,5,False,5,183.5,True,514,2503238,web,on_going,2017-01-29 02:18:03.962,2017-02-01 14:24:00.000,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1504907,4,False,0,184.6,False,2016-08-01 00:26:25.482,2016-08-01 00:26:25.503,False,4,True,4,184.6,False,511,2503317,web,on_going,2016-08-01 00:26:25.482,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1504908,4,False,0,184.6,False,2016-08-01 00:26:25.482,2016-08-01 00:26:25.503,False,4,False,4,184.6,False,508,2503317,web,on_going,2016-08-01 00:26:25.489,2017-02-01 14:24:00.000,PostShaveBalm,Pre/Post Shave,1,5,0,0,0,0,0,0,0,1,0,0,0,0
1504909,4,False,0,184.6,False,2016-08-01 00:26:25.482,2016-08-01 00:26:25.503,False,4,False,4,184.6,False,110,2503317,web,on_going,2016-08-01 00:26:25.496,2017-02-01 14:24:00.000,ShaveCream,Pre/Post Shave,1,8,0,0,0,0,0,1,0,0,0,0,0,0
1504910,4,False,0,184.6,False,2016-08-01 00:26:25.482,2016-08-01 00:26:25.503,False,4,False,4,184.6,False,318,2503317,web,on_going,2016-08-01 00:26:25.503,2017-02-01 14:24:00.000,DailyFaceWash,FaceCare,1,7,0,0,0,0,0,0,1,0,0,0,0,0
1685814,1,False,0,130.7,False,2016-09-23 20:52:57.346,2016-09-23 20:52:57.346,False,1,True,1,130.7,False,511,2503444,web,on_going,2016-09-23 20:52:57.346,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1973276,4,True,2,31.98,False,2016-12-29 01:07:25.271,2017-01-30 00:34:56.051,True,3,False,4,34.6,True,506,2503536,web,web,2016-12-29 01:07:25.271,2017-01-30 00:34:56.062,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1973277,4,True,2,31.98,False,2016-12-29 01:07:25.271,2017-01-30 00:34:56.051,True,3,True,4,34.6,True,511,2503536,web,web,2016-12-29 01:07:25.278,2017-01-30 00:34:56.074,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
2083792,4,one_time_purchase,2,0.0,True,2016-12-29 01:07:25.271,2017-01-30 00:34:56.051,True,3,False,4,34.6,True,506,2503536,web,web,2017-01-30 00:34:56.044,2017-01-30 00:36:07.648,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
2083793,4,False,2,2.6,False,2016-12-29 01:07:25.271,2017-01-30 00:34:56.051,True,3,False,4,34.6,True,514,2503536,web,on_going,2017-01-30 00:34:56.051,2017-02-01 14:24:00.000,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1506328,3,one_time_purchase,0,0.0,True,2016-08-01 14:31:33.259,2016-08-01 14:32:43.434,False,2,False,3,184.0,False,504,2503559,web,web,2016-08-01 14:31:33.259,2016-08-01 14:32:43.447,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1506329,3,one_time_purchase,0,0.0,True,2016-08-01 14:31:33.259,2016-08-01 14:32:43.434,False,2,False,3,184.0,False,110,2503559,web,web,2016-08-01 14:31:33.271,2016-08-01 14:32:43.460,ShaveCream,Pre/Post Shave,1,8,0,0,0,0,0,1,0,0,0,0,0,0
1506333,3,False,0,184.0,False,2016-08-01 14:31:33.259,2016-08-01 14:32:43.434,False,2,True,3,184.0,False,504,2503559,web,on_going,2016-08-01 14:32:43.434,2017-02-01 14:24:00.000,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
2093506,1,one_time_purchase,0,-0.4,True,2017-02-01 22:54:52.268,2017-02-01 22:54:52.268,False,1,False,1,-0.4,False,511,2503626,web,on_going,2017-02-01 22:54:52.268,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1532982,1,False,0,176.5,False,2016-08-09 01:34:02.425,2016-08-09 01:34:02.425,False,1,True,1,176.5,False,511,2503858,web,on_going,2016-08-09 01:34:02.425,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1502332,1,True,1,4.91,False,2016-07-31 08:02:55.231,2016-07-31 08:02:55.231,False,1,True,1,4.9,False,511,2504392,web,web,2016-07-31 08:02:55.231,2016-08-05 05:55:09.374,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1992327,2,False,0,28.1,False,2017-01-04 12:06:03.243,2017-01-04 12:06:03.253,False,2,False,2,28.1,False,506,2504400,web,on_going,2017-01-04 12:06:03.243,2017-02-01 14:24:00.000,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1992328,2,False,0,28.1,False,2017-01-04 12:06:03.243,2017-01-04 12:06:03.253,False,2,True,2,28.1,False,511,2504400,web,on_going,2017-01-04 12:06:03.253,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1510001,6,True,4,60.44,False,2016-08-02 15:20:40.346,2016-10-03 15:28:04.799,True,4,False,6,183.0,True,506,2504403,web,web,2016-08-02 15:20:40.346,2016-10-02 01:47:30.608,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1708263,6,True,4,1.57,False,2016-08-02 15:20:40.346,2016-10-03 15:28:04.799,True,4,False,6,183.0,True,506,2504403,web,web,2016-10-02 01:47:30.587,2016-10-03 15:28:04.807,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1708264,6,True,4,1.57,False,2016-08-02 15:20:40.346,2016-10-03 15:28:04.799,True,4,False,6,183.0,True,508,2504403,web,web,2016-10-02 01:47:30.593,2016-10-03 15:28:04.818,PostShaveBalm,Pre/Post Shave,1,5,0,0,0,0,0,0,0,1,0,0,0,0
1708265,6,True,4,1.57,False,2016-08-02 15:20:40.346,2016-10-03 15:28:04.799,True,4,False,6,183.0,True,514,2504403,web,web,2016-10-02 01:47:30.599,2016-10-03 15:28:04.827,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1712192,6,False,4,121.0,False,2016-08-02 15:20:40.346,2016-10-03 15:28:04.799,True,4,False,6,183.0,True,508,2504403,web,on_going,2016-10-03 15:28:04.793,2017-02-01 14:24:00.000,PostShaveBalm,Pre/Post Shave,1,5,0,0,0,0,0,0,0,1,0,0,0,0
1712193,6,False,4,121.0,False,2016-08-02 15:20:40.346,2016-10-03 15:28:04.799,True,4,True,6,183.0,True,504,2504403,web,on_going,2016-10-03 15:28:04.799,2017-02-01 14:24:00.000,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1511297,2,True,2,91.18,False,2016-08-02 21:53:14.338,2016-08-02 21:53:14.350,False,2,True,2,91.2,False,511,2504677,web,web,2016-08-02 21:53:14.338,2016-11-02 02:05:49.827,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1511298,2,True,2,91.18,False,2016-08-02 21:53:14.338,2016-08-02 21:53:14.350,False,2,False,2,91.2,False,506,2504677,web,web,2016-08-02 21:53:14.350,2016-11-02 02:05:49.839,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1665271,1,False,0,137.1,False,2016-09-17 11:56:30.877,2016-09-17 11:56:30.877,False,1,True,1,137.1,False,489,2504701,web,on_going,2016-09-17 11:56:30.877,2017-02-01 14:24:00.000,HarrysBlades,Blades,1,16,0,0,8,0,0,0,0,0,0,0,0,0
1531523,5,one_time_purchase,0,0.0,True,2016-08-08 19:20:51.656,2016-08-08 19:24:23.734,False,4,False,5,176.8,False,514,2504780,web,web,2016-08-08 19:20:51.656,2016-08-08 19:24:23.745,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1531524,5,one_time_purchase,0,0.0,True,2016-08-08 19:20:51.656,2016-08-08 19:24:23.734,False,4,False,5,176.8,False,508,2504780,web,web,2016-08-08 19:20:51.664,2016-08-08 19:24:23.756,PostShaveBalm,Pre/Post Shave,1,5,0,0,0,0,0,0,0,1,0,0,0,0
1531544,5,False,0,176.8,False,2016-08-08 19:20:51.656,2016-08-08 19:24:23.734,False,4,False,5,176.8,False,508,2504780,web,on_going,2016-08-08 19:24:23.720,2017-02-01 14:24:00.000,PostShaveBalm,Pre/Post Shave,1,5,0,0,0,0,0,0,0,1,0,0,0,0
1531545,5,False,0,176.8,False,2016-08-08 19:20:51.656,2016-08-08 19:24:23.734,False,4,True,5,176.8,False,511,2504780,web,on_going,2016-08-08 19:24:23.727,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1531546,5,False,0,176.8,False,2016-08-08 19:20:51.656,2016-08-08 19:24:23.734,False,4,False,5,176.8,False,506,2504780,web,on_going,2016-08-08 19:24:23.734,2017-02-01 14:24:00.000,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1548333,1,False,0,172.0,False,2016-08-13 15:34:06.821,2016-08-13 15:34:06.821,False,1,True,1,172.0,False,511,2505233,web,on_going,2016-08-13 15:34:06.821,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1513839,2,False,0,181.8,False,2016-08-03 18:28:07.758,2016-08-03 18:28:07.766,False,2,True,2,181.8,False,511,2505373,web,on_going,2016-08-03 18:28:07.758,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1513840,2,False,0,181.8,False,2016-08-03 18:28:07.758,2016-08-03 18:28:07.766,False,2,False,2,181.8,False,506,2505373,web,on_going,2016-08-03 18:28:07.766,2017-02-01 14:24:00.000,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1548711,1,False,0,171.9,False,2016-08-13 17:14:32.759,2016-08-13 17:14:32.759,False,1,True,1,171.9,False,511,2505403,admin,on_going,2016-08-13 17:14:32.759,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1509628,3,one_time_purchase,0,0.0,True,2016-08-02 13:31:05.342,2016-08-02 13:32:03.021,False,2,False,3,183.0,False,511,2505528,web,web,2016-08-02 13:31:05.342,2016-08-02 13:32:03.039,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1509629,3,one_time_purchase,0,0.0,True,2016-08-02 13:31:05.342,2016-08-02 13:32:03.021,False,2,False,3,183.0,False,508,2505528,web,web,2016-08-02 13:31:05.350,2016-08-02 13:32:03.054,PostShaveBalm,Pre/Post Shave,1,5,0,0,0,0,0,0,0,1,0,0,0,0
1509634,3,False,0,183.0,False,2016-08-02 13:31:05.342,2016-08-02 13:32:03.021,False,2,True,3,183.0,False,511,2505528,web,on_going,2016-08-02 13:32:03.021,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1766918,2,False,0,103.7,False,2016-10-20 22:02:03.935,2016-10-20 22:02:03.943,False,2,False,2,103.7,False,446,2505770,web,on_going,2016-10-20 22:02:03.935,2017-02-01 14:24:00.000,DailyFaceLotionSPF15,FaceCare,1,8,0,0,0,0,0,0,0,0,0,0,1,0
